id,run_number,trial,block,stim1,stim2,feedback,choice,outcome,times_too_slow,trial_started,iti,stim_time,choice_time,reaction_time,correct_choice,feedback_lag,feedback_time,every_ten,trial_type,next_start,too_slow_lead
220256,2,25,1001,23,-1000,0,0,1,0,237.996551036835,2.82,240.855406999588,242.437767028809,1.58501195907593,1,4.58,247.068367004395,0,accrej,248.103691101074,0
220256,2,26,1001,60,-1000,0,1,1,0,248.103691101074,4.71,252.853447198868,254.57099199295,1.7157940864563,1,1.85,256.453000068665,0,accrej,257.529156208038,0
220256,2,27,1001,184,185,1,1,-1,0,257.529156208038,2.64,260.219183206558,261.296562194824,1.07368493080139,0,1.14,263.885102033615,0,new_learn,272.058221101761,1
220256,2,28,1001,16,-1000,0,1,1,1,272.058221101761,2.06,274.168291091919,275.600249052048,1.4387788772583,0,1.6,277.235121011734,0,accrej,278.280430078506,0
220256,2,29,1001,25,-1000,0,1,-1,0,278.280430078506,1.75,280.068241119385,281.432081222534,1.37260699272156,0,4.61,286.068542003632,0,accrej,287.113473176956,0
220256,2,30,1001,185,184,1,0,-1,0,287.113473176956,2.51,289.651612043381,290.873344182968,1.21882796287537,0,1.68,293.452116012573,294.462521076202,new_learn,297.019414186478,0
220256,2,31,1001,77,-1000,0,1,-1,0,297.019414186478,1.87,298.934943199158,300.787003993988,1.85411500930786,1,4.4,305.232349157333,0,accrej,306.292698144913,0
220256,2,32,1001,56,-1000,0,0,0,0,306.292698144913,2.22,308.551680088043,309.764690160751,1.21865296363831,1,5.08,314.885097026825,0,accrej,323.25535607338,1
220256,2,33,1001,184,183,1,0,1,1,323.25535607338,2.23,325.53520321846,326.621938228607,1.0837779045105,1,4.97,331.62655711174,0,new_learn,332.653116226196,0
220256,2,34,1001,185,183,1,0,-1,0,332.653116226196,3.84,336.552135229111,338.416320085526,1.85758090019226,1,5.05,343.508879184723,0,new_learn,344.565049171448,0
220256,2,35,1001,183,185,1,1,1,0,344.565049171448,1.97,346.585810184479,347.87146115303,1.27918386459351,1,4.98,352.885751008987,0,new_learn,353.945444107056,0
220256,2,36,1001,108,-1000,0,1,-1,0,353.945444107056,2.3,356.290187120438,357.443844079971,1.16574382781982,1,1.6,359.073504209518,0,accrej,360.112800121307,0
220256,2,37,1001,55,-1000,0,1,1,0,360.112800121307,3.5,363.655966997147,365.361399173737,1.70905709266663,0,2.98,368.371880054474,0,accrej,376.379895210266,1
220256,2,38,1001,183,185,1,1,-1,1,376.379895210266,1.84,378.269060134888,380.293845176697,2.0207200050354,1,2.23,382.870529174805,0,new_learn,391.444933176041,1
220256,2,39,1001,184,185,1,1,-1,1,391.444933176041,2.43,393.919532060623,395.269419193268,1.34656310081482,0,3.77,399.069004058838,0,new_learn,400.105856180191,0
220256,2,40,1001,27,-1000,0,1,-1,0,400.105856180191,3.33,403.485686063766,405.68728017807,2.20887398719788,1,3.96,409.668695211411,410.702033042908,accrej,413.253234148026,0
220256,2,41,1001,185,184,1,1,1,0,413.253234148026,2.38,415.685893058777,417.068577051163,1.37921404838562,1,3.77,420.869286060333,0,new_learn,421.924660205841,0
220256,2,42,1001,92,-1000,0,1,-1,0,421.924660205841,5.87,427.847770214081,429.25945019722,1.42194104194641,1,1.42,430.71875,0,accrej,431.764187097549,0
220256,2,43,1001,183,184,1,1,1,0,431.764187097549,3.36,435.180333137512,437.144631147385,1.95774006843567,1,3.24,440.435632228851,0,new_learn,448.335009098053,1
220256,2,44,1001,59,-1000,0,0,-1,1,448.335009098053,1.77,450.161913156509,451.207300186157,1.05584096908569,1,4.45,455.719046115875,0,accrej,456.761552095413,0
220256,2,45,1001,185,183,1,0,1,0,456.761552095413,1.87,458.6899330616,460.943552017212,2.25192904472351,1,2.69,463.660088062286,0,new_learn,464.715266227722,0
220256,2,46,1001,75,-1000,0,0,-1,0,464.715266227722,1.78,466.542753219604,468.196120023727,1.66657781600952,0,1.12,469.368851184845,0,accrej,470.421756029129,0
