"subject_name","session","block","trial","stim1","stim2","feedback","C_st","C","o","stim_time","choice_time","feedback_time","acc","p_r1","p_pun1","p_r2","p_pun2","Q_chosen","Q_chosen_new","Q_unchosen","RPE","delta_Q","log_asym","R_mean","R_r","R_pun","outcome","RPE_wins","Q_chosen_wins","Q_unchosen_wins","Q_chosen_new_wins","delta_Q_wins","run_number","Q_diff"
440612,35,1002,24,96,189,0,1,-1000,-1,1666647526446,1666647527290,1666647530561,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-3.87417091836658,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,-3.87417091836658,NA,NA,3,4.15854603016962
440612,35,1002,25,38,189,0,1,-1000,0,1666647535261,1666647536919,1666647538777,NA,0.15,0.15,0.4,0.4,0.28437511180304,NA,0.163699925996828,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,0.28437511180304,0.163699925996828,NA,NA,3,0.120675185806212
440612,35,1002,26,23,189,0,0,23,-1,1666647547075,1666647548564,1666647549642,NA,0.5,0.5,0.4,0.4,0.873615560707512,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.873615560707512,0.28437511180304,NA,NA,3,0.589240448904472
440612,35,1002,27,48,189,0,0,48,-1,1666647554492,1666647556977,1666647562090,0,0.15,0.7,0.4,0.4,-0.188416344741243,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,-0.188416344741243,0.28437511180304,NA,NA,3,-0.472791456544284
440612,35,1002,30,32,189,0,1,-1000,1,1666647581623,1666647582499,1666647583440,NA,0.15,0.15,0.4,0.4,0.28437511180304,NA,0.14019755494213,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,0.14019755494213,NA,NA,3,0.14417755686091
440612,35,1002,31,78,189,0,0,78,-1,1666647592722,1666647594073,1666647599422,0,0.15,0.7,0.4,0.4,-0.100441880119704,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,-0.100441880119704,0.28437511180304,NA,NA,3,-0.384816991922745
440612,35,1002,32,28,189,0,1,-1000,-1,1666647605771,1666647606952,1666647608254,0,0.7,0.15,0.4,0.4,0.28437511180304,NA,0.522685809584896,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,0.522685809584896,NA,NA,3,-0.238310697781856
440612,35,1002,34,81,189,0,0,81,1,1666647624331,1666647625295,1666647630236,0,0.15,0.7,0.4,0.4,0.705117742781597,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.705117742781597,0.28437511180304,NA,NA,3,0.420742630978556
440612,35,1002,35,88,189,0,0,88,1,1666647635286,1666647636237,1666647641362,1,0.7,0.15,0.4,0.4,1.1617948051945,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,1.1617948051945,0.28437511180304,NA,NA,3,0.877419693391464
440612,35,1002,38,113,189,0,0,113,-1,1666647659144,1666647660581,1666647663183,NA,0.5,0.5,0.4,0.4,0.0603728327702927,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.0603728327702927,0.28437511180304,NA,NA,3,-0.224002279032748
440612,35,1002,39,115,189,0,1,-1000,-1,1666647667641,1666647668396,1666647671524,0,0.7,0.15,0.4,0.4,0.28437511180304,NA,1.84347641705273,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,1.84347641705273,NA,NA,3,-1.55910130524969
440612,35,1002,41,36,189,0,1,-1000,-1,1666647687738,1666647688590,1666647689538,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-1.22689518331802,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,-1.22689518331802,NA,NA,3,1.51127029512106
440612,35,1002,42,74,189,0,0,74,0,1666647693848,1666647695859,1666647698980,NA,0.15,0.15,0.4,0.4,0.408519389644009,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,0.408519389644009,0.28437511180304,NA,NA,3,0.124144277840968
440612,35,1002,46,23,189,0,0,23,1,1666647725233,1666647726885,1666647730382,NA,0.5,0.5,0.4,0.4,0.873615560707512,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.873615560707512,0.28437511180304,NA,NA,3,0.589240448904472
440612,35,1002,48,49,189,0,1,-1000,0,1666647741664,1666647743029,1666647745030,0,0.7,0.15,0.4,0.4,0.28437511180304,NA,0.997328118167938,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,0.28437511180304,0.997328118167938,NA,NA,3,-0.712953006364898
440612,35,1002,50,18,189,0,0,18,-1,1666647759645,1666647761238,1666647765278,0,0.15,0.7,0.4,0.4,-0.32646862405161,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,-0.32646862405161,0.28437511180304,NA,NA,3,-0.610843735854651
440612,35,1002,52,59,189,0,0,59,-1,1666647779609,1666647780677,1666647782175,NA,0.5,0.5,0.4,0.4,-0.537240490243331,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,-0.537240490243331,0.28437511180304,NA,NA,3,-0.821615602046372
440612,35,1002,53,24,189,0,0,24,-1,1666647786275,1666647787448,1666647788757,0,0.15,0.7,0.4,0.4,-0.524038778172865,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,-0.524038778172865,0.28437511180304,NA,NA,3,-0.808413889975905
440612,35,1002,54,67,189,0,0,67,0,1666647792874,1666647793563,1666647798806,1,0.7,0.15,0.4,0.4,2.66242341756854,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,2.66242341756854,0.28437511180304,NA,NA,3,2.3780483057655
440612,35,1002,59,50,189,0,1,-1000,1,1666647838621,1666647839606,1666647840471,NA,0.15,0.15,0.4,0.4,0.28437511180304,NA,0.695917704395546,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,0.695917704395546,NA,NA,3,-0.411542592592505
440612,35,1002,60,100,189,0,0,100,0,1666647843587,1666647845191,1666647850103,1,0.7,0.15,0.4,0.4,1.34937644277882,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,1.34937644277882,0.28437511180304,NA,NA,3,1.06500133097578
440612,35,1002,61,45,189,0,1,-1000,-1,1666647856302,1666647857180,1666647861785,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-1.19703401210028,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,-1.19703401210028,NA,NA,3,1.48140912390332
440612,35,1002,64,94,189,0,0,94,0,1666647886617,1666647887376,1666647888534,1,0.7,0.15,0.4,0.4,1.15078457933509,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,1.15078457933509,0.28437511180304,NA,NA,3,0.866409467532051
440612,35,1002,66,48,189,0,0,48,-1,1666647900709,1666647901482,1666647903299,0,0.15,0.7,0.4,0.4,-0.188416344741243,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,-0.188416344741243,0.28437511180304,NA,NA,3,-0.472791456544284
440612,35,1002,67,92,189,0,1,-1000,-1,1666647906208,1666647907744,1666647908492,NA,0.15,0.15,0.4,0.4,0.28437511180304,NA,0.161562757347922,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,0.161562757347922,NA,NA,3,0.122812354455119
440612,35,1002,70,51,189,0,0,51,-1,1666647930664,1666647931628,1666647936781,0,0.15,0.7,0.4,0.4,1.17609589714284,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,1.17609589714284,0.28437511180304,NA,NA,3,0.891720785339797
440612,35,1002,71,43,189,0,1,-1000,0,1666647944037,1666647945819,1666647950586,0,0.7,0.15,0.4,0.4,0.28437511180304,NA,0.849378208267829,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,0.28437511180304,0.849378208267829,NA,NA,3,-0.565003096464788
440612,35,1002,72,71,189,0,1,-1000,1,1666647953496,1666647954911,1666647956329,NA,0.5,0.5,0.4,0.4,0.28437511180304,NA,0.746705580844229,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,0.746705580844229,NA,NA,3,-0.462330469041188
440612,35,1002,73,39,189,0,1,-1000,0,1666647959579,1666647961507,1666647963562,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-0.729276551973328,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,0.28437511180304,-0.729276551973328,NA,NA,3,1.01365166377637
440612,35,1002,74,65,189,0,1,-1000,1,1666647967617,1666647968899,1666647970117,NA,0.5,0.5,0.4,0.4,0.28437511180304,NA,0.0242103264897322,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,0.0242103264897322,NA,NA,3,0.260164785313308
440612,35,1002,77,91,189,0,0,91,1,1666647988827,1666647990274,1666647993230,1,0.7,0.15,0.4,0.4,1.58105352752906,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,1.58105352752906,0.28437511180304,NA,NA,3,1.29667841572602
440612,35,1002,78,69,189,0,1,-1000,-1,1666647998563,1666647999739,1666648004379,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-2.22386891977269,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,-2.22386891977269,NA,NA,3,2.50824403157573
440612,35,1002,79,86,189,0,1,-1000,1,1666648007328,1666648008415,1666648013261,NA,0.15,0.15,0.4,0.4,0.28437511180304,NA,-0.233624946816567,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,-0.233624946816567,NA,NA,3,0.518000058619608
440612,35,1002,84,22,189,0,0,22,1,1666648056640,1666648057567,1666648058540,1,0.7,0.15,0.4,0.4,2.54305400278865,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,2.54305400278865,0.28437511180304,NA,NA,3,2.25867889098561
