Block	TRIAL	TYPE	TR Time
1000 	 FIRST PULSE 	 0 	  0.0000 
1000 	 PRE 	 0 	  0.6343 
1000 	 PRE 	 0 	  1.2697 
1000 	 PRE 	 0 	  1.9032 
1000 	 PRE 	 0 	  2.5383 
1000 	 1 	 1 	 3.173532 
1000 	 1 	 1 	 3.809416 
1000 	 1 	 1 	 4.444453 
1000 	 1 	 1 	 5.079492 
1000 	 1 	 5 	 8.888377 
1000 	 1 	 5 	 9.523421 
1000 	 1 	 5 	 10.158306 
1000 	 1 	 1 	 10.794433 
1000 	 1 	 1 	 11.429404 
1000 	 1 	 1 	 12.064388 
1000 	 1 	 1 	 12.699327 
1000 	 1 	 3 	 13.969118 
1000 	 1 	 3 	 14.604164 
1000 	 1 	 3 	 15.239134 
1000 	 1 	 3 	 15.873044 
1000 	 1 	 42 	 16.508053 
1000 	 2 	 1 	 17.779334 
1000 	 2 	 1 	 18.414293 
1000 	 2 	 1 	 19.049287 
1000 	 2 	 1 	 19.684303 
1000 	 2 	 3 	 21.589004 
1000 	 2 	 3 	 22.222930 
1000 	 2 	 3 	 22.857917 
1000 	 2 	 3 	 23.492957 
1000 	 2 	 40 	 24.128038 
1000 	 2 	 40 	 24.764039 
1000 	 3 	 1 	 25.398877 
1000 	 3 	 1 	 26.034177 
1000 	 3 	 1 	 26.668901 
1000 	 3 	 1 	 27.304207 
1000 	 3 	 1 	 27.939171 
1000 	 3 	 1 	 28.574119 
1000 	 3 	 1 	 29.209108 
1000 	 3 	 3 	 31.113943 
1000 	 3 	 3 	 31.748877 
1000 	 3 	 3 	 32.383861 
1000 	 3 	 3 	 33.018812 
1000 	 3 	 3 	 33.653792 
1000 	 3 	 3 	 34.288713 
1000 	 3 	 3 	 34.923729 
1000 	 3 	 42 	 35.558751 
1000 	 4 	 1 	 36.192582 
1000 	 4 	 1 	 36.827551 
1000 	 4 	 1 	 37.462524 
1000 	 4 	 1 	 38.099033 
1000 	 4 	 7 	 40.638722 
1000 	 4 	 7 	 41.273655 
1000 	 4 	 7 	 41.908598 
1000 	 4 	 7 	 42.543730 
1000 	 4 	 7 	 43.177715 
1000 	 4 	 7 	 43.812712 
1000 	 4 	 7 	 44.448672 
1000 	 4 	 8 	 45.083763 
1000 	 4 	 8 	 45.718637 
1000 	 5 	 1 	 46.353281 
1000 	 5 	 1 	 46.988560 
1000 	 5 	 1 	 47.623921 
1000 	 5 	 1 	 48.258859 
1000 	 5 	 1 	 48.893641 
1000 	 5 	 5 	 52.703635 
1000 	 5 	 5 	 53.338787 
1000 	 5 	 5 	 53.973714 
1000 	 5 	 1 	 54.608902 
1000 	 5 	 1 	 55.243562 
1000 	 5 	 1 	 55.878795 
1000 	 5 	 1 	 56.513693 
1000 	 5 	 1 	 57.147543 
1000 	 5 	 7 	 58.418400 
1000 	 5 	 7 	 59.053538 
1000 	 5 	 8 	 59.688469 
1000 	 6 	 1 	 60.958489 
1000 	 6 	 1 	 61.593649 
1000 	 6 	 1 	 62.228506 
1000 	 6 	 1 	 62.863706 
1000 	 6 	 7 	 64.768473 
1000 	 6 	 7 	 65.403311 
1000 	 6 	 7 	 66.038342 
1000 	 6 	 7 	 66.673317 
1000 	 6 	 7 	 67.308323 
1000 	 6 	 7 	 67.943417 
1000 	 6 	 7 	 68.578391 
1000 	 6 	 8 	 69.213343 
1000 	 6 	 8 	 69.848127 
1000 	 6 	 8 	 69.213343 
1000 	 6 	 8 	 69.848127 
1000 	 7 	 1 	 70.483306 
1000 	 7 	 1 	 71.117593 
1000 	 7 	 1 	 71.753597 
1000 	 7 	 3 	 74.293100 
1000 	 7 	 3 	 74.928486 
1000 	 7 	 3 	 75.563138 
1000 	 7 	 3 	 76.198226 
1000 	 7 	 42 	 76.833291 
1000 	 8 	 1 	 77.468345 
1000 	 8 	 1 	 78.102457 
1000 	 8 	 1 	 78.738259 
1000 	 8 	 1 	 79.373133 
1000 	 8 	 1 	 80.008257 
1000 	 8 	 1 	 80.643480 
1000 	 8 	 3 	 83.818194 
1000 	 8 	 3 	 84.452206 
1000 	 8 	 3 	 85.087137 
1000 	 8 	 3 	 85.723107 
1000 	 8 	 3 	 86.358156 
1000 	 8 	 3 	 86.993144 
1000 	 8 	 3 	 87.628157 
1000 	 8 	 3 	 88.263070 
1000 	 8 	 42 	 88.898078 
1000 	 8 	 42 	 89.533141 
1000 	 9 	 1 	 90.168086 
1000 	 9 	 1 	 90.803136 
1000 	 9 	 1 	 91.436692 
1000 	 9 	 3 	 93.342619 
1000 	 9 	 3 	 93.978079 
1000 	 9 	 3 	 94.613019 
1000 	 9 	 3 	 95.248075 
1000 	 9 	 3 	 95.882999 
1000 	 9 	 40 	 96.518046 
1000 	 10 	 1 	 97.153300 
1000 	 10 	 1 	 97.788054 
1000 	 10 	 1 	 98.423181 
1000 	 10 	 3 	 100.962895 
1000 	 10 	 3 	 101.597926 
1000 	 10 	 3 	 102.232955 
1000 	 10 	 3 	 102.867973 
1000 	 10 	 41 	 103.502662 
1000 	 10 	 41 	 104.137875 
1000 	 10 	 9 	 104.772879 
1000 	 10 	 9 	 105.407856 
1000 	 10 	 9 	 106.042847 
1000 	 10 	 9 	 106.677783 
1000 	 11 	 1 	 107.313155 
1000 	 11 	 1 	 107.948150 
1000 	 11 	 1 	 108.583129 
1000 	 11 	 3 	 111.122774 
1000 	 11 	 3 	 111.757852 
1000 	 11 	 3 	 112.392820 
1000 	 11 	 3 	 113.027826 
1000 	 11 	 40 	 113.662756 
1000 	 12 	 1 	 114.932774 
1000 	 12 	 1 	 115.568082 
1000 	 12 	 1 	 116.202961 
1000 	 12 	 3 	 118.742776 
1000 	 12 	 3 	 119.377743 
1000 	 12 	 3 	 120.012729 
1000 	 12 	 3 	 120.647723 
1000 	 12 	 40 	 121.282435 
1000 	 12 	 40 	 121.917638 
1000 	 13 	 1 	 122.552715 
1000 	 13 	 1 	 123.187971 
1000 	 13 	 1 	 123.822874 
1000 	 13 	 1 	 124.457584 
1000 	 13 	 1 	 125.092654 
1000 	 13 	 7 	 127.632621 
1000 	 13 	 7 	 128.267625 
1000 	 13 	 7 	 128.902627 
1000 	 13 	 8 	 129.537620 
1000 	 13 	 8 	 129.537620 
1000 	 14 	 1 	 130.172866 
1000 	 14 	 1 	 130.807465 
1000 	 14 	 1 	 131.442627 
1000 	 14 	 1 	 132.077742 
1000 	 14 	 1 	 132.712830 
1000 	 14 	 3 	 134.617547 
1000 	 14 	 3 	 135.252531 
1000 	 14 	 3 	 135.887554 
1000 	 14 	 3 	 136.522509 
1000 	 14 	 42 	 137.157522 
1000 	 14 	 42 	 137.792443 
1000 	 15 	 1 	 138.427239 
1000 	 15 	 1 	 139.062748 
1000 	 15 	 1 	 139.698794 
1000 	 15 	 1 	 140.332750 
1000 	 15 	 7 	 142.872401 
1000 	 15 	 7 	 143.507378 
1000 	 15 	 7 	 144.142485 
1000 	 15 	 7 	 144.777428 
1000 	 15 	 7 	 145.412510 
1000 	 15 	 8 	 146.048432 
1000 	 15 	 8 	 146.682393 
1000 	 15 	 8 	 146.048432 
1000 	 15 	 8 	 146.682393 
1000 	 16 	 1 	 147.317586 
1000 	 16 	 1 	 147.952651 
1000 	 16 	 1 	 148.587412 
1000 	 16 	 5 	 152.397546 
1000 	 16 	 5 	 153.033580 
1000 	 16 	 5 	 153.667473 
1000 	 16 	 1 	 154.302598 
1000 	 16 	 1 	 154.937554 
1000 	 16 	 1 	 155.572551 
1000 	 16 	 7 	 156.842063 
1000 	 16 	 7 	 157.477249 
1000 	 16 	 8 	 158.112305 
1000 	 17 	 1 	 159.382540 
1000 	 17 	 1 	 160.018423 
1000 	 17 	 1 	 160.653489 
1000 	 17 	 1 	 161.287411 
1000 	 17 	 3 	 163.191977 
1000 	 17 	 3 	 163.827260 
1000 	 17 	 3 	 164.462254 
1000 	 17 	 3 	 165.097286 
1000 	 17 	 3 	 165.732357 
1000 	 17 	 3 	 166.367178 
1000 	 17 	 42 	 167.003316 
1000 	 17 	 42 	 167.637344 
1000 	 18 	 1 	 168.272659 
1000 	 18 	 1 	 168.907607 
1000 	 18 	 1 	 169.542362 
1000 	 18 	 1 	 170.177761 
1000 	 18 	 1 	 170.812503 
1000 	 18 	 7 	 172.717572 
1000 	 18 	 7 	 173.353489 
1000 	 18 	 7 	 173.988612 
1000 	 18 	 7 	 174.622552 
1000 	 18 	 8 	 175.257694 
1000 	 18 	 8 	 175.892616 
1000 	 18 	 8 	 175.257694 
1000 	 18 	 8 	 175.892616 
1000 	 19 	 1 	 176.527269 
1000 	 19 	 1 	 177.162317 
1000 	 19 	 1 	 177.797947 
1000 	 19 	 1 	 178.432501 
1000 	 19 	 1 	 179.068065 
1000 	 19 	 7 	 180.973799 
1000 	 19 	 8 	 181.607818 
1000 	 19 	 8 	 182.242874 
1000 	 19 	 8 	 181.607818 
1000 	 19 	 8 	 182.242874 
1000 	 20 	 1 	 182.878145 
1000 	 20 	 1 	 183.513096 
1000 	 20 	 1 	 184.147985 
1000 	 20 	 1 	 184.783249 
1000 	 20 	 7 	 186.687546 
1000 	 20 	 7 	 187.323978 
1000 	 20 	 7 	 187.958015 
1000 	 20 	 7 	 188.593112 
1000 	 20 	 7 	 189.228149 
1000 	 20 	 7 	 189.863150 
1000 	 20 	 7 	 190.497977 
1000 	 20 	 7 	 191.133165 
1000 	 20 	 8 	 191.768006 
1000 	 20 	 8 	 192.403211 
1000 	 20 	 8 	 191.768006 
1000 	 20 	 8 	 192.403211 
1000 	 20 	 9 	 193.038156 
1000 	 20 	 9 	 193.674165 
1000 	 20 	 9 	 194.309286 
1000 	 20 	 9 	 194.943170 
1000 	 21 	 1 	 195.578575 
1000 	 21 	 1 	 196.213493 
1000 	 21 	 1 	 196.848618 
1000 	 21 	 1 	 197.483632 
1000 	 21 	 3 	 200.023479 
1000 	 21 	 3 	 200.659471 
1000 	 21 	 3 	 201.294509 
1000 	 21 	 3 	 201.928473 
1000 	 21 	 41 	 202.563555 
1000 	 21 	 41 	 203.198506 
1000 	 22 	 1 	 203.833342 
1000 	 22 	 1 	 204.468853 
1000 	 22 	 1 	 205.103873 
1000 	 22 	 7 	 207.008588 
1000 	 22 	 7 	 207.644670 
1000 	 22 	 7 	 208.279629 
1000 	 22 	 8 	 208.913379 
1000 	 22 	 8 	 208.913379 
1000 	 23 	 1 	 209.548968 
1000 	 23 	 1 	 210.184034 
1000 	 23 	 1 	 210.819027 
1000 	 23 	 1 	 211.453664 
1000 	 23 	 3 	 213.994436 
1000 	 23 	 3 	 214.629880 
1000 	 23 	 3 	 215.264858 
1000 	 23 	 3 	 215.898863 
1000 	 23 	 3 	 216.533886 
1000 	 23 	 3 	 217.168934 
1000 	 23 	 42 	 217.803800 
1000 	 23 	 42 	 218.439024 
1000 	 24 	 1 	 219.074299 
1000 	 24 	 1 	 219.709007 
1000 	 24 	 1 	 220.343962 
1000 	 24 	 1 	 220.980307 
1000 	 24 	 1 	 221.615319 
1000 	 24 	 3 	 223.518809 
1000 	 24 	 3 	 224.154070 
1000 	 24 	 3 	 224.789109 
1000 	 24 	 3 	 225.424217 
1000 	 24 	 3 	 226.059213 
1000 	 24 	 42 	 226.694238 
1000 	 25 	 1 	 227.329381 
1000 	 25 	 1 	 227.965438 
1000 	 25 	 1 	 228.600499 
1000 	 25 	 3 	 230.504155 
1000 	 25 	 3 	 231.139343 
1000 	 25 	 3 	 231.773997 
1000 	 25 	 3 	 232.409351 
1000 	 25 	 3 	 233.044411 
1000 	 25 	 3 	 233.679331 
1000 	 25 	 3 	 234.315349 
1000 	 25 	 41 	 234.950387 
1000 	 26 	 1 	 236.220453 
1000 	 26 	 1 	 236.854640 
1000 	 26 	 1 	 237.489530 
1000 	 26 	 1 	 238.124170 
1000 	 26 	 1 	 238.759771 
1000 	 26 	 1 	 239.394364 
1000 	 26 	 3 	 241.935620 
1000 	 26 	 3 	 242.570549 
1000 	 26 	 3 	 243.205594 
1000 	 26 	 3 	 243.839596 
1000 	 26 	 42 	 244.474527 
1000 	 26 	 42 	 245.109586 
1000 	 27 	 1 	 245.744876 
1000 	 27 	 1 	 246.379727 
1000 	 27 	 1 	 247.014742 
1000 	 27 	 1 	 247.649904 
1000 	 27 	 3 	 250.190833 
1000 	 27 	 3 	 250.824863 
1000 	 27 	 3 	 251.459988 
1000 	 27 	 3 	 252.094891 
1000 	 27 	 3 	 252.729791 
1000 	 27 	 3 	 253.364917 
1000 	 27 	 3 	 253.999961 
1000 	 27 	 3 	 254.635931 
1000 	 27 	 40 	 255.270887 
1000 	 28 	 1 	 255.906148 
1000 	 28 	 1 	 256.540909 
1000 	 28 	 1 	 257.176240 
1000 	 28 	 1 	 257.809939 
1000 	 28 	 7 	 260.350052 
1000 	 28 	 7 	 260.984849 
1000 	 28 	 7 	 261.621049 
1000 	 28 	 7 	 262.256054 
1000 	 28 	 8 	 262.890809 
1000 	 28 	 8 	 263.526015 
1000 	 29 	 1 	 264.160777 
1000 	 29 	 1 	 264.795124 
1000 	 29 	 1 	 265.430030 
1000 	 29 	 7 	 267.335112 
1000 	 29 	 7 	 267.970119 
1000 	 29 	 7 	 268.606198 
1000 	 29 	 7 	 269.241351 
1000 	 29 	 7 	 269.876152 
1000 	 29 	 7 	 270.511202 
1000 	 29 	 7 	 271.145295 
1000 	 29 	 7 	 271.780267 
1000 	 29 	 8 	 272.415314 
1000 	 29 	 8 	 273.050259 
1000 	 29 	 8 	 272.415314 
1000 	 29 	 8 	 273.050259 
1000 	 30 	 1 	 273.685601 
1000 	 30 	 1 	 274.320621 
1000 	 30 	 1 	 274.956643 
1000 	 30 	 1 	 275.591633 
1000 	 30 	 1 	 276.226403 
1000 	 30 	 1 	 276.861322 
1000 	 30 	 1 	 277.496668 
1000 	 30 	 1 	 278.130640 
1000 	 30 	 1 	 278.765602 
1000 	 30 	 1 	 279.400720 
1000 	 30 	 1 	 280.035639 
1000 	 30 	 1 	 280.670742 
1000 	 30 	 1 	 281.305718 
1000 	 30 	 3 	 282.576060 
1000 	 30 	 3 	 283.211376 
1000 	 30 	 3 	 283.846554 
1000 	 30 	 3 	 284.481509 
1000 	 30 	 40 	 285.750547 
1000 	 30 	 9 	 286.385610 
1000 	 30 	 9 	 287.020518 
1000 	 30 	 9 	 287.655658 
1000 	 30 	 9 	 288.290159 
1000 	 31 	 1 	 288.926827 
1000 	 31 	 1 	 289.561512 
1000 	 31 	 1 	 290.196901 
1000 	 31 	 1 	 290.831928 
1000 	 31 	 7 	 293.370676 
1000 	 31 	 7 	 294.005587 
1000 	 31 	 8 	 294.640675 
1000 	 31 	 8 	 294.640675 
1000 	 32 	 1 	 295.275325 
1000 	 32 	 1 	 295.911759 
1000 	 32 	 1 	 296.547001 
1000 	 32 	 1 	 297.182015 
1000 	 32 	 1 	 297.817065 
1000 	 32 	 3 	 299.720841 
1000 	 32 	 3 	 300.355883 
1000 	 32 	 3 	 300.990825 
1000 	 32 	 3 	 301.625843 
1000 	 32 	 3 	 302.261876 
1000 	 32 	 3 	 302.896933 
1000 	 32 	 40 	 303.531687 
1000 	 33 	 1 	 304.167169 
1000 	 33 	 1 	 304.802098 
1000 	 33 	 1 	 305.437179 
1000 	 33 	 1 	 306.070920 
1000 	 33 	 7 	 309.247016 
1000 	 33 	 7 	 309.881946 
1000 	 33 	 7 	 310.517001 
1000 	 33 	 7 	 311.152075 
1000 	 33 	 8 	 311.786664 
1000 	 33 	 8 	 312.422074 
1000 	 33 	 8 	 311.786664 
1000 	 33 	 8 	 312.422074 
1000 	 34 	 1 	 313.056385 
1000 	 34 	 1 	 313.691271 
1000 	 34 	 1 	 314.326084 
1000 	 34 	 1 	 314.961367 
1000 	 34 	 7 	 317.502150 
1000 	 34 	 8 	 318.137169 
1000 	 34 	 8 	 318.772163 
1000 	 35 	 1 	 319.407145 
1000 	 35 	 1 	 320.041460 
1000 	 35 	 1 	 320.676441 
1000 	 35 	 1 	 321.311500 
1000 	 35 	 1 	 321.946382 
1000 	 35 	 1 	 322.582381 
1000 	 35 	 1 	 323.217520 
1000 	 35 	 1 	 323.852499 
1000 	 35 	 1 	 324.487245 
1000 	 35 	 1 	 325.122438 
1000 	 35 	 7 	 327.026234 
1000 	 35 	 7 	 327.661311 
1000 	 35 	 7 	 328.296353 
1000 	 35 	 7 	 328.931332 
1000 	 35 	 7 	 329.567349 
1000 	 35 	 8 	 330.202314 
1000 	 35 	 8 	 330.837386 
1000 	 35 	 8 	 330.202314 
1000 	 35 	 8 	 330.837386 
1000 	 36 	 1 	 331.472611 
1000 	 36 	 1 	 332.107626 
1000 	 36 	 1 	 332.742665 
1000 	 36 	 1 	 333.376541 
1000 	 36 	 1 	 334.011610 
1000 	 36 	 1 	 334.646695 
1000 	 36 	 1 	 335.281723 
1000 	 36 	 1 	 335.917391 
1000 	 36 	 1 	 336.552702 
1000 	 36 	 1 	 337.187702 
1000 	 36 	 1 	 337.822474 
1000 	 36 	 3 	 339.727408 
1000 	 36 	 3 	 340.361433 
1000 	 36 	 3 	 340.996525 
1000 	 36 	 3 	 341.631524 
1000 	 36 	 3 	 342.266586 
1000 	 36 	 3 	 342.902511 
1000 	 36 	 40 	 343.537520 
1000 	 36 	 40 	 344.172541 
1000 	 37 	 1 	 344.807858 
1000 	 37 	 1 	 345.442761 
1000 	 37 	 1 	 346.077833 
1000 	 37 	 1 	 346.712527 
1000 	 37 	 1 	 347.346859 
1000 	 37 	 1 	 347.981596 
1000 	 37 	 3 	 349.887658 
1000 	 37 	 3 	 350.522593 
1000 	 37 	 3 	 351.157664 
1000 	 37 	 3 	 351.792624 
1000 	 37 	 3 	 352.427732 
1000 	 37 	 3 	 353.062696 
1000 	 37 	 3 	 353.697687 
1000 	 37 	 42 	 354.331644 
1000 	 37 	 42 	 354.966699 
1000 	 38 	 1 	 355.601628 
1000 	 38 	 1 	 356.236988 
1000 	 38 	 1 	 356.872987 
1000 	 38 	 3 	 359.412781 
1000 	 38 	 3 	 360.047959 
1000 	 38 	 3 	 360.682938 
1000 	 38 	 3 	 361.316744 
1000 	 38 	 3 	 361.951626 
1000 	 38 	 3 	 362.586824 
1000 	 38 	 3 	 363.222799 
1000 	 38 	 42 	 363.857616 
1000 	 39 	 1 	 365.127936 
1000 	 39 	 1 	 365.763115 
1000 	 39 	 1 	 366.398018 
1000 	 39 	 1 	 367.033187 
1000 	 39 	 1 	 367.668151 
1000 	 39 	 3 	 368.936912 
1000 	 39 	 3 	 369.571938 
1000 	 39 	 3 	 370.207928 
1000 	 39 	 3 	 370.842931 
1000 	 39 	 40 	 371.477618 
1000 	 39 	 40 	 372.112968 
1000 	 40 	 1 	 372.748211 
1000 	 40 	 1 	 373.382893 
1000 	 40 	 1 	 374.017818 
1000 	 40 	 1 	 374.653228 
1000 	 40 	 7 	 376.556976 
1000 	 40 	 7 	 377.193152 
1000 	 40 	 7 	 377.828049 
1000 	 40 	 7 	 378.463006 
1000 	 40 	 7 	 379.098000 
1000 	 40 	 7 	 379.733055 
1000 	 40 	 8 	 380.367819 
1000 	 40 	 8 	 380.367819 
1000 	 40 	 9 	 381.002911 
1000 	 40 	 9 	 381.637060 
1000 	 40 	 9 	 382.272085 
1000 	 40 	 9 	 382.907079 
1000 	 41 	 1 	 383.543327 
1000 	 41 	 1 	 384.178247 
1000 	 41 	 1 	 384.813267 
1000 	 41 	 1 	 385.448295 
1000 	 41 	 3 	 387.353082 
1000 	 41 	 3 	 387.988150 
1000 	 41 	 3 	 388.622089 
1000 	 41 	 3 	 389.257113 
1000 	 41 	 3 	 389.892070 
1000 	 41 	 3 	 390.528121 
1000 	 41 	 3 	 391.163082 
1000 	 41 	 3 	 391.798172 
1000 	 41 	 41 	 392.433194 
1000 	 41 	 41 	 393.068189 
1000 	 42 	 1 	 393.703048 
1000 	 42 	 1 	 394.338451 
1000 	 42 	 1 	 394.973172 
1000 	 42 	 1 	 395.607421 
1000 	 42 	 1 	 396.242396 
1000 	 42 	 3 	 398.148294 
1000 	 42 	 3 	 398.783267 
1000 	 42 	 3 	 399.418266 
1000 	 42 	 3 	 400.053253 
1000 	 42 	 41 	 400.688323 
1000 	 42 	 41 	 401.323298 
1000 	 43 	 1 	 401.958557 
1000 	 43 	 1 	 402.592533 
1000 	 43 	 1 	 403.227507 
1000 	 43 	 1 	 403.862293 
1000 	 43 	 7 	 405.768144 
1000 	 43 	 7 	 406.403320 
1000 	 43 	 7 	 407.038346 
1000 	 43 	 7 	 407.673351 
1000 	 43 	 7 	 408.308385 
1000 	 43 	 7 	 408.943268 
1000 	 43 	 7 	 409.577283 
1000 	 43 	 7 	 410.212245 
1000 	 43 	 8 	 410.847369 
1000 	 43 	 8 	 411.483339 
1000 	 43 	 8 	 410.847369 
1000 	 43 	 8 	 411.483339 
1000 	 44 	 1 	 412.118055 
1000 	 44 	 1 	 412.753637 
1000 	 44 	 1 	 413.388678 
1000 	 44 	 1 	 414.023565 
1000 	 44 	 1 	 414.658606 
1000 	 44 	 1 	 415.293421 
1000 	 44 	 7 	 416.562008 
1000 	 44 	 7 	 417.197437 
1000 	 44 	 7 	 417.833410 
1000 	 44 	 7 	 418.468448 
1000 	 44 	 7 	 419.103462 
1000 	 44 	 8 	 419.738474 
1000 	 44 	 8 	 420.373480 
1000 	 45 	 1 	 421.008739 
1000 	 45 	 1 	 421.643735 
1000 	 45 	 1 	 422.278496 
1000 	 45 	 1 	 422.913765 
1000 	 45 	 1 	 423.547511 
1000 	 45 	 7 	 426.088374 
1000 	 45 	 7 	 426.723519 
1000 	 45 	 7 	 427.358295 
1000 	 45 	 7 	 427.993512 
1000 	 45 	 7 	 428.628414 
1000 	 45 	 8 	 429.263595 
1000 	 45 	 8 	 429.897554 
1000 	 45 	 8 	 429.263595 
1000 	 45 	 8 	 429.897554 
1000 	 46 	 1 	 430.532695 
1000 	 46 	 1 	 431.168691 
1000 	 46 	 1 	 431.803844 
1000 	 46 	 1 	 432.438805 
1000 	 46 	 3 	 434.978522 
1000 	 46 	 3 	 435.613585 
1000 	 46 	 3 	 436.248583 
1000 	 46 	 3 	 436.882616 
1000 	 46 	 3 	 437.517576 
1000 	 46 	 40 	 438.153558 
1000 	 47 	 1 	 439.423841 
1000 	 47 	 1 	 440.058639 
1000 	 47 	 1 	 440.693873 
1000 	 47 	 1 	 441.328580 
1000 	 47 	 3 	 443.233615 
1000 	 47 	 3 	 443.868628 
1000 	 47 	 3 	 444.502645 
1000 	 47 	 3 	 445.138719 
1000 	 47 	 3 	 445.773702 
1000 	 47 	 3 	 446.408705 
1000 	 47 	 3 	 447.043687 
1000 	 47 	 3 	 447.678618 
1000 	 47 	 41 	 448.313687 
1000 	 47 	 41 	 448.948708 
1000 	 48 	 1 	 449.583753 
1000 	 48 	 1 	 450.218967 
1000 	 48 	 1 	 450.853728 
1000 	 48 	 1 	 451.488977 
1000 	 48 	 3 	 452.123658 
1000 	 48 	 3 	 452.758783 
1000 	 48 	 3 	 453.393756 
1000 	 48 	 3 	 454.028750 
1000 	 48 	 3 	 454.663802 
1000 	 48 	 3 	 455.298730 
1000 	 48 	 3 	 455.933926 
1000 	 48 	 3 	 456.568743 
1000 	 48 	 41 	 457.203818 
1000 	 49 	 1 	 457.837363 
1000 	 49 	 1 	 458.474022 
1000 	 49 	 1 	 459.108724 
1000 	 49 	 7 	 460.378380 
1000 	 49 	 7 	 461.013780 
1000 	 49 	 7 	 461.648827 
1000 	 49 	 7 	 462.283850 
1000 	 49 	 7 	 462.918715 
1000 	 49 	 7 	 463.553816 
1000 	 49 	 7 	 464.188832 
1000 	 49 	 7 	 464.822831 
1000 	 49 	 7 	 465.458806 
1000 	 49 	 8 	 466.093804 
1000 	 49 	 8 	 466.093804 
1000 	 50 	 1 	 466.729105 
1000 	 50 	 1 	 467.364078 
1000 	 50 	 1 	 467.999004 
1000 	 50 	 1 	 468.633879 
1000 	 50 	 7 	 471.173873 
1000 	 50 	 7 	 471.808896 
1000 	 50 	 7 	 472.443843 
1000 	 50 	 7 	 473.078856 
1000 	 50 	 7 	 473.713808 
1000 	 50 	 7 	 474.348902 
1000 	 50 	 7 	 474.983949 
1000 	 50 	 7 	 475.618774 
1000 	 50 	 8 	 476.253778 
1000 	 50 	 9 	 476.888778 
1000 	 50 	 9 	 477.523819 
1000 	 50 	 9 	 478.158788 
1000 	 50 	 9 	 478.793931 
1000 	 51 	 1 	 479.429028 
1000 	 51 	 1 	 480.064174 
1000 	 51 	 1 	 480.698946 
1000 	 51 	 1 	 481.333879 
1000 	 51 	 1 	 481.969115 
1000 	 51 	 1 	 482.604168 
1000 	 51 	 1 	 483.239201 
1000 	 51 	 1 	 483.873607 
1000 	 51 	 1 	 484.509079 
1000 	 51 	 1 	 485.143179 
1000 	 51 	 1 	 485.779185 
1000 	 51 	 1 	 486.413944 
1000 	 51 	 1 	 487.049081 
1000 	 51 	 1 	 487.684150 
1000 	 51 	 5 	 491.494260 
1000 	 51 	 5 	 492.129012 
1000 	 51 	 5 	 492.764222 
1000 	 51 	 1 	 493.399381 
1000 	 51 	 1 	 494.034193 
1000 	 51 	 1 	 494.668787 
1000 	 51 	 1 	 495.304217 
1000 	 51 	 1 	 495.938961 
1000 	 51 	 1 	 496.574026 
1000 	 51 	 1 	 497.209305 
1000 	 51 	 1 	 497.844297 
1000 	 51 	 1 	 498.479236 
1000 	 51 	 1 	 499.114217 
1000 	 51 	 1 	 499.749223 
1000 	 51 	 1 	 500.384066 
1000 	 51 	 1 	 501.019280 
1000 	 51 	 1 	 501.654298 
1000 	 51 	 7 	 503.559027 
1000 	 51 	 7 	 504.194084 
1000 	 51 	 7 	 504.828706 
1000 	 51 	 7 	 505.463980 
1000 	 51 	 8 	 506.099790 
1000 	 51 	 8 	 506.733981 
1000 	 51 	 8 	 506.099790 
1000 	 51 	 8 	 506.733981 
1000 	 52 	 1 	 507.369330 
1000 	 52 	 1 	 508.004336 
1000 	 52 	 1 	 508.639051 
1000 	 52 	 3 	 511.179119 
1000 	 52 	 3 	 511.814031 
1000 	 52 	 3 	 512.449039 
1000 	 52 	 3 	 513.085138 
1000 	 52 	 3 	 513.719112 
1000 	 52 	 3 	 514.354061 
1000 	 52 	 3 	 514.989085 
1000 	 52 	 3 	 515.624323 
1000 	 52 	 40 	 516.258772 
1000 	 52 	 40 	 516.894070 
1000 	 53 	 1 	 517.528894 
1000 	 53 	 1 	 518.164203 
1000 	 53 	 1 	 518.799379 
1000 	 53 	 1 	 519.435410 
1000 	 53 	 7 	 521.974180 
1000 	 53 	 7 	 522.609356 
1000 	 53 	 7 	 523.244217 
1000 	 53 	 7 	 523.879113 
1000 	 53 	 7 	 524.514069 
1000 	 53 	 7 	 525.149102 
1000 	 53 	 7 	 525.784244 
1000 	 53 	 8 	 526.419794 
1000 	 53 	 8 	 526.419794 
1000 	 54 	 1 	 527.053920 
1000 	 54 	 1 	 527.689452 
1000 	 54 	 1 	 528.324450 
1000 	 54 	 1 	 528.959358 
1000 	 54 	 7 	 532.134230 
1000 	 54 	 7 	 532.769193 
1000 	 54 	 8 	 533.405034 
1000 	 54 	 8 	 534.039252 
1000 	 55 	 1 	 534.674402 
1000 	 55 	 1 	 535.309501 
1000 	 55 	 1 	 535.944287 
1000 	 55 	 1 	 536.579488 
1000 	 55 	 5 	 540.389510 
1000 	 55 	 5 	 541.024289 
1000 	 55 	 5 	 541.659491 
1000 	 55 	 1 	 542.294493 
1000 	 55 	 1 	 542.929515 
1000 	 55 	 1 	 543.564400 
1000 	 55 	 7 	 545.468984 
1000 	 55 	 7 	 546.104251 
1000 	 55 	 7 	 546.740270 
1000 	 55 	 7 	 547.375361 
1000 	 55 	 7 	 548.009180 
1000 	 55 	 8 	 548.644187 
1000 	 55 	 8 	 549.279159 
1000 	 56 	 1 	 549.914509 
